"year";"month";"day";"hour MEZ";"min";"dewpoint temperature (degree C)";"air temperature (degree C)";"relative humidity (%)";"global radiation (W m^(-2))";"wind speed (km/h)";"wind direction (degree)";"wind speed - gust (km/h)";"precipitation (10^(-1) mm)";"air pressure (hPa)"
2005;4;9;19;45;5,7;6,1;97,3;0,0;0,0;324,0;-6999;0,0;982,0
2005;4;9;20;00;5,7;6,3;96,1;0,0;0,0;314,2;-6999;0,0;982,0
2005;4;9;20;15;5,6;6,3;95,1;0,0;0,0;318,2;-6999;0,0;983,0
2005;4;9;20;30;5,2;6,3;92,4;0,0;0,0;326,6;-6999;0,0;983,0
2005;4;9;20;45;4,8;6,2;90,6;0,0;0,0;303,5;-6999;0,0;983,0
2005;4;9;21;00;4,7;6,2;90,3;0,0;0,0;317,8;-6999;0,0;983,0
2005;4;9;21;15;4,5;6,1;89,5;0,0;0,0;316,2;-6999;0,0;983,0
2005;4;9;21;30;4,6;6,2;89,3;0,0;0,0;315,6;-6999;0,0;984,0
2005;4;9;21;45;4,6;6,1;89,8;0,0;0,0;315,6;-6999;0,0;984,0
2005;4;9;22;00;4,5;6,0;90,0;0,0;0,0;316,3;-6999;0,0;984,0
2005;4;9;22;15;4,3;5,9;89,6;0,0;0,0;320,8;-6999;0,0;984,0
2005;4;9;22;30;4,1;5,9;88,5;0,0;0,0;320,8;-6999;0,0;984,0
2005;4;9;22;45;3,9;5,7;88,4;0,0;0,0;319,9;-6999;0,0;984,0
2005;4;9;23;00;3,9;5,8;87,7;0,0;0,0;313,9;-6999;0,0;984,0
2005;4;9;23;15;4,1;5,9;88,0;0,0;0,0;322,4;-6999;0,0;985,0
2005;4;9;23;30;4,3;6,1;88,4;0,0;0,0;308,8;-6999;0,0;985,0
2005;4;9;23;45;4,4;6,1;88,8;0,0;0,0;320,1;-6999;0,0;985,0
2005;4;9;24;00;4,3;6,1;88,5;0,0;0,0;315,8;-6999;0,0;985,0
2005;4;10;00;15;4,3;6,1;88,4;0,0;0,0;318,7;-6999;0,0;985,0
2005;4;10;00;30;4,3;6,0;88,7;0,0;0,0;313,2;-6999;0,0;985,0
2005;4;10;00;45;4,2;5,9;88,6;0,0;0,0;307,3;-6999;0,0;985,0
2005;4;10;01;00;4,1;5,9;88,3;0,0;0,0;312,8;-6999;0,0;985,0
2005;4;10;01;15;4,1;6,1;87,1;0,0;0,0;320,3;-6999;0,0;985,0
2005;4;10;01;30;4,1;6,0;87,6;0,0;0,0;315,6;-6999;0,0;985,0
2005;4;10;01;45;4,1;5,9;88,0;0,0;0,0;317,5;-6999;0,0;986,0
2005;4;10;02;00;3,8;5,8;86,9;0,0;0,0;316,6;-6999;0,0;986,0
2005;4;10;02;15;3,6;5,7;86,4;0,0;0,0;309,8;-6999;0,0;986,0
2005;4;10;02;30;3,7;5,7;86,9;0,0;0,0;317,8;-6999;0,0;986,0
2005;4;10;02;45;3,8;5,6;87,9;0,0;0,0;318,3;-6999;0,0;986,0
2005;4;10;03;00;3,6;5,6;87,2;0,0;0,0;321,8;-6999;0,0;987,0
2005;4;10;03;15;3,7;5,6;87,3;0,0;0,0;318,3;-6999;0,0;987,0
2005;4;10;03;30;3,7;5,7;86,7;0,0;0,0;317,3;-6999;0,0;987,0
2005;4;10;03;45;3,7;5,6;87,3;0,0;0,0;314,0;-6999;0,0;987,0
2005;4;10;04;00;3,8;5,6;87,9;0,0;0,0;322,3;-6999;0,0;987,0
2005;4;10;04;15;3,5;5,4;87,8;0,0;0,0;315,6;-6999;0,0;987,0
2005;4;10;04;30;3,4;5,3;87,6;0,0;0,0;320,5;-6999;0,0;987,0
2005;4;10;04;45;3,3;5,2;87,5;0,0;0,0;316,7;-6999;0,0;987,0
2005;4;10;05;00;3,1;5,1;87,2;0,0;0,0;317,4;-6999;0,0;987,0
2005;4;10;05;15;2,9;5,0;86,3;0,0;0,0;319,2;-6999;0,0;987,0
2005;4;10;05;30;2,7;4,9;85,7;0,9;0,0;322,7;-6999;0,0;988,0
2005;4;10;05;45;2,8;4,9;86,5;2,4;0,0;316,5;-6999;0,0;988,0
2005;4;10;06;00;2,7;4,8;86,5;5,6;0,0;319,7;-6999;0,0;988,0
2005;4;10;06;15;2,7;4,7;86,6;5,3;0,0;318,9;-6999;0,0;988,0
2005;4;10;06;30;2,5;4,6;86,1;24,1;0,0;322,6;-6999;0,0;988,0
2005;4;10;06;45;2,3;4,5;85,9;33,7;0,0;316,3;-6999;0,0;989,0
2005;4;10;07;00;2,3;4,4;86,2;30,0;0,0;321,0;-6999;0,0;989,0
2005;4;10;07;15;2,2;4,4;85,4;26,3;0,0;323,6;-6999;0,0;990,0
2005;4;10;07;30;2,1;4,3;85,5;35,4;0,0;318,1;-6999;0,0;990,0
2005;4;10;07;45;1,9;4,2;85,1;43,1;0,0;320,8;-6999;0,0;990,0
2005;4;10;08;00;1,9;4,3;84,2;58,1;0,0;319,2;-6999;0,0;990,0
2005;4;10;08;15;1,7;4,3;83,4;57,8;0,0;318,9;-6999;0,0;990,0
2005;4;10;08;30;1,9;4,4;83,6;55,4;0,0;310,8;-6999;0,0;990,0
2005;4;10;08;45;2,1;4,6;84,0;105,9;0,0;313,7;-6999;0,0;990,0
2005;4;10;09;00;2,1;4,6;84,1;133,5;0,0;312,9;-6999;0,0;990,0
2005;4;10;09;15;2,3;4,8;83,8;232,4;0,0;316,1;-6999;0,0;991,0
2005;4;10;09;30;2,3;4,9;83,1;258,0;0,0;311,6;-6999;0,0;991,0
2005;4;10;09;45;2,4;5,2;82,3;176,3;0,0;325,6;-6999;0,0;991,0
2005;4;10;10;00;2,4;5,2;82,2;116,9;0,0;322,3;-6999;0,0;991,0
2005;4;10;10;15;2,3;5,4;80,6;128,0;0,0;316,4;-6999;0,0;991,0
2005;4;10;10;30;2,1;5,5;78,8;99,3;0,0;319,6;-6999;0,0;991,0
2005;4;10;10;45;2,0;5,6;77,7;106,4;0,0;315,8;-6999;0,0;992,0
2005;4;10;11;00;1,9;5,6;76,8;139,7;0,0;315,7;-6999;0,0;992,0
2005;4;10;11;15;2,0;5,8;76,4;165,3;0,0;325,2;-6999;0,0;992,0
2005;4;10;11;30;1,7;5,8;75,1;135,9;0,0;321,7;-6999;0,0;992,0
2005;4;10;11;45;1,4;5,9;72,7;279,8;0,0;323,7;-6999;0,0;992,0
2005;4;10;12;00;1,1;6,3;69,3;501,7;0,0;323,2;-6999;0,0;992,0
2005;4;10;12;15;1,0;6,6;67,4;640,6;0,0;321,0;-6999;0,0;992,0
2005;4;10;12;30;1,0;7,0;65,5;818,0;0,0;316,0;-6999;0,0;992,0
2005;4;10;12;45;0,7;7,1;63,9;618,8;0,0;316,0;-6999;0,0;992,0
2005;4;10;13;00;0,6;7,1;63,4;600,1;0,0;329,0;-6999;0,0;992,0
2005;4;10;13;15;0,6;7,2;62,8;451,8;0,0;322,7;-6999;0,0;992,0
2005;4;10;13;30;0,5;7,3;62,2;367,5;0,0;328,3;-6999;0,0;992,0
2005;4;10;13;45;0,6;7,5;61,8;401,5;0,0;318,1;-6999;0,0;992,0
2005;4;10;14;00;1,0;7,6;63,1;335,0;0,0;313,4;-6999;0,0;992,0
2005;4;10;14;15;-0,0;8,0;56,9;315,7;0,0;326,2;-6999;0,0;992,0
2005;4;10;14;30;-0,7;8,0;54,0;264,6;0,0;319,8;-6999;0,0;992,0
2005;4;10;14;45;-0,8;8,1;53,3;226,4;0,0;316,3;-6999;0,0;992,0
2005;4;10;15;00;-0,9;8,2;52,7;224,3;0,0;327,4;-6999;0,0;992,0
2005;4;10;15;15;-1,0;8,2;52,1;239,1;0,0;331,6;-6999;0,0;992,0
2005;4;10;15;30;-1,0;8,4;51,6;237,2;0,0;326,0;-6999;0,0;992,0
2005;4;10;15;45;-1,1;8,4;51,1;190,6;0,0;322,6;-6999;0,0;992,0
2005;4;10;16;00;-1,2;8,4;51,0;174,0;0,0;324,6;-6999;0,0;992,0
2005;4;10;16;15;-1,1;8,5;50,7;170,5;0,0;332,4;-6999;0,0;992,0
2005;4;10;16;30;-1,0;8,6;50,9;159,6;0,0;324,1;-6999;0,0;992,0
2005;4;10;16;45;-0,9;8,6;51,1;114,5;0,0;328,8;-6999;0,0;992,0
2005;4;10;17;00;-0,8;8,7;51,4;117,3;0,0;329,5;-6999;0,0;992,0
2005;4;10;17;15;-0,8;8,6;51,7;101,2;0,0;326,6;-6999;0,0;993,0
2005;4;10;17;30;-0,6;8,6;52,3;86,9;0,0;329,1;-6999;0,0;993,0
2005;4;10;17;45;-0,7;8,6;52,2;57,2;0,0;331,9;-6999;0,0;993,0
2005;4;10;18;00;-0,6;8,5;52,8;29,4;0,0;328,2;-6999;0,0;993,0
2005;4;10;18;15;-0,3;8,4;54,2;12,3;0,0;329,9;-6999;0,0;994,0
2005;4;10;18;30;0,0;8,3;55,9;3,9;0,0;332,9;-6999;0,0;994,0
2005;4;10;18;45;0,2;8,2;57,0;1,7;0,0;334,2;-6999;0,0;994,0
2005;4;10;19;00;0,3;8,1;58,0;0,4;0,0;331,7;-6999;0,0;994,0
2005;4;10;19;15;0,6;8,0;59,6;-0,4;0,0;326,6;-6999;0,0;994,0
2005;4;10;19;30;1,0;7,8;62,2;-0,6;0,0;323,1;-6999;0,0;995,0
2005;4;10;19;45;1,6;7,3;67,0;-0,5;0,0;315,5;-6999;0,0;995,0
2005;4;10;20;00;1,7;7,2;68,0;-0,5;0,0;324,3;-6999;0,0;995,0
2005;4;10;20;15;1,2;7,4;64,6;-0,4;0,0;326,4;-6999;0,0;995,0
2005;4;10;20;30;1,4;7,3;66,1;-0,5;0,0;333,1;-6999;0,0;995,0
2005;4;10;20;45;1,2;7,2;65,6;-0,4;0,0;330,4;-6999;0,0;995,0
2005;4;10;21;00;1,0;7,2;64,6;-0,5;0,0;322,6;-6999;0,0;996,0
2005;4;10;21;15;1,5;6,9;68,3;-0,5;0,0;320,5;-6999;0,0;996,0
2005;4;10;21;30;1,9;6,7;71,5;-0,5;0,0;335,9;-6999;0,0;996,0
2005;4;10;21;45;1,9;6,7;71,6;-0,5;0,0;330,0;-6999;0,0;996,0
2005;4;10;22;00;1,8;6,6;71,3;-0,5;0,0;335,1;-6999;0,0;996,0
2005;4;10;22;15;2,0;6,6;72,7;-0,5;0,0;333,5;-6999;0,0;997,0
2005;4;10;22;30;2,2;6,4;74,7;-0,4;0,0;324,7;-6999;0,0;997,0
2005;4;10;22;45;2,4;6,3;76,1;-0,5;0,0;333,0;-6999;0,0;997,0
2005;4;10;23;00;2,5;6,2;77,0;-0,5;0,0;330,8;-6999;0,0;997,0
2005;4;10;23;15;2,5;6,1;77,6;-0,5;0,0;328,5;-6999;0,0;997,0
2005;4;10;23;30;2,5;6,1;77,9;-0,6;0,0;323,7;-6999;0,0;997,0
2005;4;10;23;45;2,6;6,2;77,6;-0,6;0,0;323,2;-6999;0,0;997,0
2005;4;10;24;00;2,6;6,2;77,6;-0,5;0,0;324,4;-6999;0,0;997,0
2005;4;11;00;15;2,6;6,1;78,1;-0,6;0,0;326,6;-6999;0,0;997,0
2005;4;11;00;30;2,6;6,0;78,6;-0,5;0,0;332,5;-6999;0,0;997,0
2005;4;11;00;45;2,5;6,0;78,4;-0,4;0,0;331,2;-6999;0,0;997,0
2005;4;11;01;00;2,6;6,0;78,6;-0,6;0,0;333,1;-6999;0,0;997,0
2005;4;11;01;15;2,6;6,0;78,9;-0,5;0,0;335,0;-6999;0,0;997,0
2005;4;11;01;30;2,6;6,0;78,9;-0,5;0,0;331,0;-6999;0,0;996,0
2005;4;11;01;45;2,6;5,9;79,5;-0,6;0,0;333,6;-6999;0,0;996,0
2005;4;11;02;00;2,6;5,8;79,9;-0,4;0,0;334,8;-6999;0,0;996,0
2005;4;11;02;15;2,6;5,8;79,9;-0,5;0,0;332,2;-6999;0,0;996,0
2005;4;11;02;30;2,6;5,7;80,2;-0,4;0,0;325,3;-6999;0,0;996,0
2005;4;11;02;45;2,6;5,7;80,2;-0,5;0,0;334,8;-6999;0,0;996,0
2005;4;11;03;00;2,5;5,6;80,5;-0,5;0,0;327,0;-6999;0,0;996,0
2005;4;11;03;15;2,5;5,5;80,8;-0,6;0,0;328,6;-6999;0,0;996,0
2005;4;11;03;30;2,5;5,5;81,1;-0,6;0,0;333,7;-6999;0,0;996,0
2005;4;11;03;45;2,4;5,4;80,8;-0,5;0,0;328,6;-6999;0,0;996,0
2005;4;11;04;00;2,4;5,4;80,7;-0,5;0,0;334,7;-6999;0,0;996,0
2005;4;11;04;15;2,4;5,4;80,9;-0,5;0,0;320,1;-6999;0,0;996,0
2005;4;11;04;30;2,3;5,5;79,9;-0,4;0,0;322,7;-6999;0,0;996,0
2005;4;11;04;45;2,2;5,4;79,9;-0,6;0,0;334,9;-6999;0,0;996,0
2005;4;11;05;00;2,2;5,4;79,9;-0,3;0,0;313,7;-6999;0,0;996,0
2005;4;11;05;15;2,1;5,4;79,3;0,9;0,0;307,1;-6999;0,0;996,0
2005;4;11;05;30;2,0;5,4;78,9;3,0;0,0;295,9;-6999;0,0;996,0
2005;4;11;05;45;2,1;5,4;79,2;12,6;0,0;302,4;-6999;0,0;996,0
2005;4;11;06;00;2,1;5,3;79,7;27,9;0,0;326,3;-6999;0,0;996,0
2005;4;11;06;15;2,1;5,3;79,6;45,9;0,0;323,7;-6999;0,0;996,0
2005;4;11;06;30;2,0;5,3;79,5;55,6;0,0;325,1;-6999;0,0;997,0
2005;4;11;06;45;2,0;5,3;79,4;79,6;0,0;334,7;-6999;0,0;997,0
2005;4;11;07;00;1,9;5,4;78,3;81,7;0,0;326,4;-6999;0,0;997,0
2005;4;11;07;15;1,8;5,6;76,3;125,2;0,0;329,5;-6999;0,0;997,0
2005;4;11;07;30;1,8;6,0;74,2;179,1;0,0;326,3;-6999;0,0;997,0
2005;4;11;07;45;1,5;6,0;72,8;158,9;0,0;306,1;-6999;0,0;997,0
2005;4;11;08;00;1,5;6,2;71,8;184,7;0,0;278,5;-6999;0,0;997,0
2005;4;11;08;15;1,6;6,4;71,4;223,7;0,0;282,0;-6999;0,0;997,0
2005;4;11;08;30;1,5;6,6;70,0;236,3;0,0;262,1;-6999;0,0;997,0
2005;4;11;08;45;1,5;6,8;68,8;201,1;0,0;242,2;-6999;0,0;997,0
2005;4;11;09;00;1,4;6,6;69,2;186,1;0,0;282,1;-6999;0,0;997,0
2005;4;11;09;15;1,7;6,8;70,1;186,4;0,0;256,9;-6999;0,0;997,0
2005;4;11;09;30;1,9;6,9;70,5;184,3;0,0;250,7;-6999;0,0;997,0
2005;4;11;09;45;2,0;7,1;69,8;183,3;0,0;294,1;-6999;0,0;997,0
2005;4;11;10;00;1,6;7,3;67,0;249,1;0,0;250,5;-6999;0,0;997,0
2005;4;11;10;15;1,5;7,6;65,4;275,2;0,0;257,2;-6999;0,0;997,0
2005;4;11;10;30;1,5;7,8;64,3;301,5;0,0;287,4;-6999;0,0;997,0
2005;4;11;10;45;1,4;8,1;62,7;499,0;0,0;217,8;-6999;0,0;997,0
2005;4;11;11;00;1,5;8,6;61,1;762,0;0,0;246,3;-6999;0,0;997,0
2005;4;11;11;15;1,6;9,2;59,0;820,0;5,2;224,7;-6999;0,0;997,0
2005;4;11;11;30;1,1;10,0;53,9;809,0;2,8;235,2;-6999;0,0;996,0
2005;4;11;11;45;1,0;10,2;53,0;587,4;0,0;135,3;-6999;0,0;996,0
2005;4;11;12;00;1,1;10,1;53,6;426,9;8,1;151,3;-6999;0,0;996,0
2005;4;11;12;15;0,8;10,1;52,4;509,9;11,7;126,9;-6999;0,0;996,0
2005;4;11;12;30;1,2;10,5;52,4;556,6;11,4;143,4;-6999;0,0;996,0
2005;4;11;12;45;1,4;10,8;52,1;508,8;9,4;131,1;-6999;0,0;996,0
2005;4;11;13;00;0,4;10,9;48,3;691,7;13,8;87,3;-6999;0,0;996,0
2005;4;11;13;15;0,7;11,0;49,0;589,0;13,8;82,2;-6999;0,0;996,0
2005;4;11;13;30;0,5;11,0;48,4;500,8;10,3;95,9;-6999;0,0;995,0
2005;4;11;13;45;0,8;11,0;49,2;575,6;0,0;92,7;-6999;0,0;995,0
2005;4;11;14;00;1,0;11,3;49,2;507,1;0,0;89,7;-6999;0,0;995,0
2005;4;11;14;15;1,4;11,8;48,8;647,9;0,0;131,7;-6999;0,0;995,0
2005;4;11;14;30;1,2;11,9;47,8;602,5;0,0;85,1;-6999;0,0;995,0
2005;4;11;14;45;1,3;11,9;48,3;573,2;0,0;74,2;-6999;0,0;995,0
2005;4;11;15;00;1,4;11,9;48,6;538,6;0,0;88,6;-6999;0,0;995,0
2005;4;11;15;15;2,1;12,2;49,9;409,1;0,0;92,4;-6999;0,0;995,0
2005;4;11;15;30;1,6;11,8;49,7;287,4;0,6;91,4;-6999;0,0;995,0
2005;4;11;15;45;1,7;11,7;50,3;229,9;0,0;93,7;-6999;0,0;995,0
2005;4;11;16;00;1,9;11,9;50,5;255,7;0,2;84,1;-6999;0,0;995,0
2005;4;11;16;15;2,0;11,9;50,8;289,8;0,0;74,2;-6999;0,0;995,0
2005;4;11;16;30;2,1;12,0;50,9;251,4;0,0;84,2;-6999;0,0;994,0
2005;4;11;16;45;2,3;11,9;51,7;173,7;8,6;84,3;-6999;0,0;994,0
2005;4;11;17;00;2,4;11,8;52,6;125,1;5,7;113,9;-6999;0,0;994,0
2005;4;11;17;15;2,6;11,8;53,2;99,9;4,3;99,2;-6999;0,0;994,0
2005;4;11;17;30;2,6;11,6;53,9;81,8;9,4;113,4;-6999;0,0;994,0
2005;4;11;17;45;2,6;11,6;53,9;63,3;8,7;111,1;-6999;0,0;994,0
2005;4;11;18;00;2,4;11,5;53,5;45,6;9,1;98,0;-6999;0,0;994,0
2005;4;11;18;15;2,2;11,2;54,0;25,0;8,8;90,2;-6999;0,0;994,0
2005;4;11;18;30;2,2;11,2;53,8;7,7;10,6;87,1;-6999;0,0;994,0
2005;4;11;18;45;2,1;11,1;53,7;1,8;7,8;114,8;-6999;0,0;994,0
2005;4;11;19;00;1,9;11,0;53,5;0,1;8,6;99,7;-6999;0,0;994,0
2005;4;11;19;15;2,1;10,9;54,5;-0,5;7,9;94,1;-6999;0,0;994,0
2005;4;11;19;30;2,2;10,8;55,5;-0,5;8,4;89,9;-6999;0,0;994,0
2005;4;11;19;45;2,4;10,6;56,9;-0,5;10,2;97,2;-6999;0,0;994,0
2005;4;11;20;00;2,6;10,4;58,3;-0,4;10,0;90,4;-6999;0,0;995,0
2005;4;11;20;15;2,6;10,2;59,3;-0,5;9,0;84,8;-6999;0,0;995,0
2005;4;11;20;30;2,9;10,1;60,9;-0,5;7,6;95,6;-6999;0,0;995,0
2005;4;11;20;45;3,1;9,9;62,8;-0,5;8,9;96,3;-6999;0,0;995,0
2005;4;11;21;00;3,2;9,8;63,4;-0,5;9,2;114,2;-6999;0,0;995,0
2005;4;11;21;15;3,4;9,8;64,3;-0,6;10,6;140,0;-6999;0,0;995,0
2005;4;11;21;30;3,5;9,7;65,3;-0,5;10,5;128,9;-6999;0,0;995,0
2005;4;11;21;45;3,7;9,6;66,5;-0,6;9,9;156,4;-6999;0,0;994,0
2005;4;11;22;00;3,8;9,5;67,7;-0,5;10,2;194,1;-6999;0,0;994,0
2005;4;11;22;15;4,0;9,4;68,8;-0,4;10,0;209,9;-6999;0,0;994,0
2005;4;11;22;30;4,0;9,4;69,1;-0,5;10,9;211,2;-6999;0,0;994,0
2005;4;11;22;45;4,0;9,4;69,2;-0,4;11,3;222,1;-6999;0,0;994,0
2005;4;11;23;00;3,9;9,3;68,9;-0,4;11,2;185,2;-6999;0,0;994,0
2005;4;11;23;15;3,8;9,3;68,6;-0,5;9,4;223,1;-6999;0,0;994,0
2005;4;11;23;30;3,9;9,3;68,8;-0,4;8,4;226,5;-6999;0,0;994,0
2005;4;11;23;45;3,9;9,2;69,3;-0,4;9,5;280,9;-6999;0,0;994,0
2005;4;11;24;00;3,9;9,1;69,8;-0,4;7,2;262,3;-6999;0,0;994,0
2005;4;12;00;15;3,9;9,0;70,2;-0,3;8,2;261,1;-6999;0,0;994,0
2005;4;12;00;30;3,9;8,9;71,0;-0,5;7,9;280,5;-6999;0,0;994,0
2005;4;12;00;45;3,9;8,8;71,5;-0,5;7,5;253,9;-6999;0,0;994,0
2005;4;12;01;00;3,8;8,7;71,5;-0,4;6,1;266,1;-6999;0,0;994,0
2005;4;12;01;15;3,8;8,6;71,8;-0,4;6,4;255,0;-6999;0,0;994,0
2005;4;12;01;30;4,1;8,5;73,8;-0,2;6,4;264,4;-6999;0,0;993,0
2005;4;12;01;45;4,2;8,3;75,3;-0,2;6,9;309,1;-6999;0,0;993,0
2005;4;12;02;00;4,4;8,1;77,3;-0,2;5,5;322,4;-6999;0,0;993,0
2005;4;12;02;15;4,5;7,9;79,1;-0,3;6,3;325,8;-6999;0,0;993,0
2005;4;12;02;30;4,8;7,9;80,5;-0,2;6,7;323,4;-6999;0,0;993,0
2005;4;12;02;45;4,7;7,8;80,7;-0,2;7,3;321,2;-6999;0,0;993,0
2005;4;12;03;00;4,6;7,7;80,8;-0,2;7,8;316,5;-6999;0,0;993,0
2005;4;12;03;15;4,5;7,9;79,3;-0,2;8,1;323,4;-6999;0,0;993,0
2005;4;12;03;30;4,3;7,7;79,1;-0,3;8,3;329,0;-6999;0,0;992,0
2005;4;12;03;45;4,3;7,7;79,2;-0,2;9,7;322,7;-6999;0,0;992,0
2005;4;12;04;00;4,2;7,6;79,2;-0,3;9,6;325,0;-6999;0,0;992,0
2005;4;12;04;15;4,1;7,7;78,0;-0,3;7,6;320,4;-6999;0,0;992,0
2005;4;12;04;30;3,9;7,8;76,5;-0,4;6,4;309,8;-6999;0,0;992,0
2005;4;12;04;45;3,9;7,7;76,6;-0,4;6,4;310,9;-6999;0,0;992,0
2005;4;12;05;00;3,9;7,6;77,5;-0,2;7,4;325,9;-6999;0,0;991,0
2005;4;12;05;15;3,9;7,5;78,1;1,2;8,7;323,3;-6999;0,0;991,0
2005;4;12;05;30;3,9;7,4;78,4;7,2;8,6;323,8;-6999;0,0;991,0
2005;4;12;05;45;3,9;7,4;78,5;27,3;11,0;322,7;-6999;0,0;991,0
2005;4;12;06;00;3,9;7,5;78,1;62,3;8,8;326,9;-6999;0,0;991,0
2005;4;12;06;15;4,0;7,7;77,4;91,4;7,9;320,6;-6999;0,0;991,0
2005;4;12;06;30;3,8;7,6;76,8;102,6;9,5;326,8;-6999;0,0;991,0
2005;4;12;06;45;3,8;7,8;75,7;159,6;5,9;319,8;-6999;0,0;991,0
2005;4;12;07;00;3,7;8,1;74,0;207,6;6,6;288,0;-6999;0,0;991,0
2005;4;12;07;15;3,6;8,2;72,9;169,6;8,9;303,1;-6999;0,0;991,0
2005;4;12;07;30;3,5;8,1;72,9;119,3;9,6;315,6;-6999;0,0;991,0
2005;4;12;07;45;3,7;8,4;72,3;152,3;4,9;298,7;-6999;0,0;991,0
2005;4;12;08;00;3,6;8,6;70,6;302,8;7,7;295,7;-6999;0,0;991,0
2005;4;12;08;15;3,5;9,0;68,6;339,9;7,7;252,7;-6999;0,0;991,0
2005;4;12;08;30;3,6;9,0;69,1;161,6;5,3;242,8;-6999;0,0;991,0
2005;4;12;08;45;3,6;9,2;68,1;352,4;5,7;213,4;-6999;0,0;991,0
2005;4;12;09;00;3,8;9,8;66,1;526,9;4,9;234,2;-6999;0,0;991,0
2005;4;12;09;15;3,8;10,2;64,5;538,4;4,1;259,4;-6999;0,0;991,0
2005;4;12;09;30;3,8;11,1;60,6;603,2;3,5;200,6;-6999;0,0;990,0
2005;4;12;09;45;3,4;11,3;58,3;560,9;4,0;190,2;-6999;0,0;990,0
2005;4;12;10;00;3,5;11,7;57,3;526,7;3,0;203,8;-6999;0,0;990,0
2005;4;12;10;15;3,8;11,9;57,4;495,3;5,6;146,4;-6999;0,0;990,0
2005;4;12;10;30;3,7;12,4;55,2;741,0;2,1;163,6;-6999;0,0;990,0
2005;4;12;10;45;3,7;12,9;53,7;723,0;1,8;225,0;-6999;0,0;990,0
2005;4;12;11;00;3,7;13,3;52,3;634,5;2,6;121,5;-6999;0,0;990,0
2005;4;12;11;15;3,8;13,2;52,7;441,1;0,1;146,3;-6999;0,0;990,0
2005;4;12;11;30;3,6;13,4;51,5;416,6;3,4;118,3;-6999;0,0;989,0
2005;4;12;11;45;3,5;13,5;50,7;324,2;4,6;163,6;-6999;0,0;989,0
2005;4;12;12;00;3,7;13,4;52,0;564,6;5,6;301,2;-6999;0,0;989,0
2005;4;12;12;15;4,0;14,1;50,5;488,4;4,0;106,0;-6999;0,0;989,0
2005;4;12;12;30;3,9;14,2;49,8;437,1;0,5;298,0;-6999;0,0;989,0
2005;4;12;12;45;3,9;14,2;50,0;200,4;0,5;184,1;-6999;0,0;988,0
2005;4;12;13;00;3,6;14,1;49,1;194,0;0,0;170,3;-6999;0,0;988,0
2005;4;12;13;15;3,2;13,9;48,5;266,1;0,1;241,1;-6999;0,0;988,0
2005;4;12;13;30;3,3;14,1;48,0;352,0;0,0;261,5;-6999;0,0;988,0
2005;4;12;13;45;2,9;14,4;45,9;235,5;0,7;191,7;-6999;0,0;988,0
2005;4;12;14;00;2,8;14,4;45,5;142,9;1,0;108,7;-6999;0,0;988,0
2005;4;12;14;15;2,9;14,2;46,4;81,0;0,3;145,2;-6999;0,0;988,0
2005;4;12;14;30;2,8;14,4;45,5;113,2;0,0;114,6;-6999;0,0;988,0
2005;4;12;14;45;3,0;14,3;46,6;136,8;0,4;235,8;-6999;0,0;988,0
2005;4;12;15;00;3,3;14,1;48,0;152,9;0,1;303,0;-6999;0,0;987,0
2005;4;12;15;15;3,2;14,1;47,8;154,8;0,0;297,8;-6999;0,0;987,0
2005;4;12;15;30;3,0;14,1;47,1;100,1;0,6;313,8;-6999;0,0;987,0
2005;4;12;15;45;2,7;14,2;46,0;85,4;0,0;266,9;-6999;0,0;987,0
2005;4;12;16;00;2,7;14,6;44,6;63,7;0,1;213,6;-6999;0,0;987,0
2005;4;12;16;15;2,8;14,7;44,6;86,9;0,1;141,3;-6999;0,0;987,0
2005;4;12;16;30;3,4;14,4;47,5;51,8;0,0;118,3;-6999;0,0;987,0
2005;4;12;16;45;3,4;13,8;49,4;60,9;0,0;311,4;-6999;0,0;987,0
2005;4;12;17;00;3,1;13,7;48,7;38,2;0,0;313,3;-6999;0,0;987,0
2005;4;12;17;15;2,9;13,5;48,5;19,4;0,0;330,3;-6999;0,0;987,0
2005;4;12;17;30;3,6;13,2;52,0;12,0;0,0;318,3;-6999;0,0;987,0
2005;4;12;17;45;4,2;13,0;55,0;7,8;0,0;275,2;-6999;0,0;987,0
2005;4;12;18;00;4,4;12,6;57,3;6,6;0,1;293,7;-6999;0,0;986,0
2005;4;12;18;15;7,0;11,6;73,4;2,9;0,3;318,9;-6999;1,0;986,0
2005;4;12;18;30;7,8;11,2;79,3;2,2;0,8;239,1;-6999;0,0;986,0
2005;4;12;18;45;7,8;10,9;81,3;0,3;0,5;272,7;-6999;0,0;986,0
2005;4;12;19;00;7,5;10,4;82,1;0,0;2,6;334,7;-6999;0,0;986,0
2005;4;12;19;15;7,1;10,5;79,4;0,0;6,5;329,3;-6999;0,0;987,0
2005;4;12;19;30;6,6;10,7;75,8;0,0;5,9;323,4;-6999;0,0;986,0
2005;4;12;19;45;6,5;10,6;75,9;0,0;3,5;327,2;-6999;0,0;986,0
2005;4;12;20;00;6,2;10,8;73,0;0,0;3,9;319,5;-6999;0,0;987,0
2005;4;12;20;15;5,6;11,0;69,5;0,0;0,1;323,6;-6999;0,0;987,0
2005;4;12;20;30;5,6;11,1;68,9;0,0;0,1;321,9;-6999;0,0;987,0
